#1
double	Pel(35040, 2)
1543893300	172
1543894200	172
1543895100	172
1543896000	196
1543896900	196
1543897800	196
1543898700	196
1543899600	280
1543900500	280
1543901400	280
1543902300	280
1543903200	372
1543904100	372
1543905000	372
1543905900	372
1543906800	324
1543907700	324
1543908600	324
1543909500	324
1543910400	176
1543911300	176
1543912200	176
1543913100	176
1543914000	176
1543914900	176
1543915800	176
1543916700	176
1543917600	152
1543918500	152
1543919400	152
1543920300	152
1543921200	136
1543922100	136
1543923000	136
1543923900	136
1543924800	132
1543925700	132
1543926600	132
1543927500	132
1543928400	136
1543929300	136
1543930200	136
1543931100	136
1543932000	136
1543932900	136
1543933800	136
1543934700	136
1543935600	180
1543936500	180
1543937400	180
1543938300	180
1543939200	336
1543940100	336
1543941000	336
1543941900	336
1543942800	652
1543943700	652
1543944600	652
1543945500	652
1543946400	644
1543947300	644
1543948200	644
1543949100	644
1543950000	396
1543950900	396
1543951800	396
1543952700	396
1543953600	364
1543954500	364
1543955400	364
1543956300	364
1543957200	348
1543958100	348
1543959000	348
1543959900	348
1543960800	276
1543961700	276
1543962600	276
1543963500	276
1543964400	184
1543965300	184
1543966200	184
1543967100	184
1543968000	176
1543968900	176
1543969800	176
1543970700	176
1543971600	208
1543972500	208
1543973400	208
1543974300	208
1543975200	200
1543976100	200
1543977000	200
1543977900	200
1543978800	172
1543979700	172
1543980600	172
1543981500	172
1543982400	196
1543983300	196
1543984200	196
1543985100	196
1543986000	280
1543986900	280
1543987800	280
1543988700	280
1543989600	372
1543990500	372
1543991400	372
1543992300	372
1543993200	324
1543994100	324
1543995000	324
1543995900	324
1543996800	176
1543997700	176
1543998600	176
1543999500	176
1544000400	176
1544001300	176
1544002200	176
1544003100	176
1544004000	152
1544004900	152
1544005800	152
1544006700	152
1544007600	136
1544008500	136
1544009400	136
1544010300	136
1544011200	132
1544012100	132
1544013000	132
1544013900	132
1544014800	136
1544015700	136
1544016600	136
1544017500	136
1544018400	136
1544019300	136
1544020200	136
1544021100	136
1544022000	180
1544022900	180
1544023800	180
1544024700	180
1544025600	336
1544026500	336
1544027400	336
1544028300	336
1544029200	652
1544030100	652
1544031000	652
1544031900	652
1544032800	644
1544033700	644
1544034600	644
1544035500	644
1544036400	396
1544037300	396
1544038200	396
1544039100	396
1544040000	364
1544040900	364
1544041800	364
1544042700	364
1544043600	348
1544044500	348
1544045400	348
1544046300	348
1544047200	276
1544048100	276
1544049000	276
1544049900	276
1544050800	184
1544051700	184
1544052600	184
1544053500	184
1544054400	176
1544055300	176
1544056200	176
1544057100	176
1544058000	208
1544058900	208
1544059800	208
1544060700	208
1544061600	200
1544062500	200
1544063400	200
1544064300	200
1544065200	172
1544066100	172
1544067000	172
1544067900	172
1544068800	196
1544069700	196
1544070600	196
1544071500	196
1544072400	280
1544073300	280
1544074200	280
1544075100	280
1544076000	372
1544076900	372
1544077800	372
1544078700	372
1544079600	324
1544080500	324
1544081400	324
1544082300	324
1544083200	176
1544084100	176
1544085000	176
1544085900	176
1544086800	176
1544087700	176
1544088600	176
1544089500	176
1544090400	152
1544091300	152
1544092200	152
1544093100	152
1544094000	136
1544094900	136
1544095800	136
1544096700	136
1544097600	132
1544098500	132
1544099400	132
1544100300	132
1544101200	136
1544102100	136
1544103000	136
1544103900	136
1544104800	136
1544105700	136
1544106600	136
1544107500	136
1544108400	180
1544109300	180
1544110200	180
1544111100	180
1544112000	336
1544112900	336
1544113800	336
1544114700	336
1544115600	652
1544116500	652
1544117400	652
1544118300	652
1544119200	644
1544120100	644
1544121000	644
1544121900	644
1544122800	396
1544123700	396
1544124600	396
1544125500	396
1544126400	364
1544127300	364
1544128200	364
1544129100	364
1544130000	348
1544130900	348
1544131800	348
1544132700	348
1544133600	276
1544134500	276
1544135400	276
1544136300	276
1544137200	184
1544138100	184
1544139000	184
1544139900	184
1544140800	176
1544141700	176
1544142600	176
1544143500	176
1544144400	208
1544145300	208
1544146200	208
1544147100	208
1544148000	200
1544148900	200
1544149800	200
1544150700	200
1544151600	172
1544152500	172
1544153400	172
1544154300	172
1544155200	196
1544156100	196
1544157000	196
1544157900	196
1544158800	280
1544159700	280
1544160600	280
1544161500	280
1544162400	372
1544163300	372
1544164200	372
1544165100	372
1544166000	324
1544166900	324
1544167800	324
1544168700	324
1544169600	176
1544170500	176
1544171400	176
1544172300	176
1544173200	176
1544174100	176
1544175000	176
1544175900	176
1544176800	152
1544177700	152
1544178600	152
1544179500	152
1544180400	136
1544181300	136
1544182200	136
1544183100	136
1544184000	132
1544184900	132
1544185800	132
1544186700	132
1544187600	136
1544188500	136
1544189400	136
1544190300	136
1544191200	136
1544192100	136
1544193000	136
1544193900	136
1544194800	180
1544195700	180
1544196600	180
1544197500	180
1544198400	336
1544199300	336
1544200200	336
1544201100	336
1544202000	652
1544202900	652
1544203800	652
1544204700	652
1544205600	644
1544206500	644
1544207400	644
1544208300	644
1544209200	396
1544210100	396
1544211000	396
1544211900	396
1544212800	364
1544213700	364
1544214600	364
1544215500	364
1544216400	348
1544217300	348
1544218200	348
1544219100	348
1544220000	276
1544220900	276
1544221800	276
1544222700	276
1544223600	184
1544224500	184
1544225400	184
1544226300	184
1544227200	176
1544228100	176
1544229000	176
1544229900	176
1544230800	208
1544231700	208
1544232600	208
1544233500	208
1544234400	200
1544235300	200
1544236200	200
1544237100	200
1544238000	172
1544238900	172
1544239800	172
1544240700	172
1544241600	196
1544242500	196
1544243400	196
1544244300	196
1544245200	280
1544246100	280
1544247000	280
1544247900	280
1544248800	372
1544249700	372
1544250600	372
1544251500	372
1544252400	324
1544253300	324
1544254200	324
1544255100	324
1544256000	176
1544256900	176
1544257800	176
1544258700	176
1544259600	176
1544260500	176
1544261400	176
1544262300	176
1544263200	152
1544264100	152
1544265000	152
1544265900	152
1544266800	136
1544267700	136
1544268600	136
1544269500	136
1544270400	132
1544271300	132
1544272200	132
1544273100	132
1544274000	136
1544274900	136
1544275800	136
1544276700	136
1544277600	136
1544278500	136
1544279400	136
1544280300	136
1544281200	180
1544282100	180
1544283000	180
1544283900	180
1544284800	336
1544285700	336
1544286600	336
1544287500	336
1544288400	652
1544289300	652
1544290200	652
1544291100	652
1544292000	644
1544292900	644
1544293800	644
1544294700	644
1544295600	396
1544296500	396
1544297400	396
1544298300	396
1544299200	364
1544300100	364
1544301000	364
1544301900	364
1544302800	348
1544303700	348
1544304600	348
1544305500	348
1544306400	276
1544307300	276
1544308200	276
1544309100	276
1544310000	184
1544310900	184
1544311800	184
1544312700	184
1544313600	176
1544314500	176
1544315400	176
1544316300	176
1544317200	208
1544318100	208
1544319000	208
1544319900	208
1544320800	200
1544321700	200
1544322600	200
1544323500	200
1544324400	172
1544325300	172
1544326200	172
1544327100	172
1544328000	196
1544328900	196
1544329800	196
1544330700	196
1544331600	280
1544332500	280
1544333400	280
1544334300	280
1544335200	372
1544336100	372
1544337000	372
1544337900	372
1544338800	324
1544339700	324
1544340600	324
1544341500	324
1544342400	176
1544343300	176
1544344200	176
1544345100	176
1544346000	176
1544346900	176
1544347800	176
1544348700	176
1544349600	152
1544350500	152
1544351400	152
1544352300	152
1544353200	136
1544354100	136
1544355000	136
1544355900	136
1544356800	132
1544357700	132
1544358600	132
1544359500	132
1544360400	136
1544361300	136
1544362200	136
1544363100	136
1544364000	136
1544364900	136
1544365800	136
1544366700	136
1544367600	180
1544368500	180
1544369400	180
1544370300	180
1544371200	336
1544372100	336
1544373000	336
1544373900	336
1544374800	652
1544375700	652
1544376600	652
1544377500	652
1544378400	644
1544379300	644
1544380200	644
1544381100	644
1544382000	396
1544382900	396
1544383800	396
1544384700	396
1544385600	364
1544386500	364
1544387400	364
1544388300	364
1544389200	348
1544390100	348
1544391000	348
1544391900	348
1544392800	276
1544393700	276
1544394600	276
1544395500	276
1544396400	184
1544397300	184
1544398200	184
1544399100	184
1544400000	176
1544400900	176
1544401800	176
1544402700	176
1544403600	208
1544404500	208
1544405400	208
1544406300	208
1544407200	200
1544408100	200
1544409000	200
1544409900	200
1544410800	172
1544411700	172
1544412600	172
1544413500	172
1544414400	196
1544415300	196
1544416200	196
1544417100	196
1544418000	280
1544418900	280
1544419800	280
1544420700	280
1544421600	372
1544422500	372
1544423400	372
1544424300	372
1544425200	324
1544426100	324
1544427000	324
1544427900	324
1544428800	176
1544429700	176
1544430600	176
1544431500	176
1544432400	176
1544433300	176
1544434200	176
1544435100	176
1544436000	152
1544436900	152
1544437800	152
1544438700	152
1544439600	136
1544440500	136
1544441400	136
1544442300	136
1544443200	132
1544444100	132
1544445000	132
1544445900	132
1544446800	136
1544447700	136
1544448600	136
1544449500	136
1544450400	136
1544451300	136
1544452200	136
1544453100	136
1544454000	180
1544454900	180
1544455800	180
1544456700	180
1544457600	336
1544458500	336
1544459400	336
1544460300	336
1544461200	652
1544462100	652
1544463000	652
1544463900	652
1544464800	644
1544465700	644
1544466600	644
1544467500	644
1544468400	396
1544469300	396
1544470200	396
1544471100	396
1544472000	364
1544472900	364
1544473800	364
1544474700	364
1544475600	348
1544476500	348
1544477400	348
1544478300	348
1544479200	276
1544480100	276
1544481000	276
1544481900	276
1544482800	184
1544483700	184
1544484600	184
1544485500	184
1544486400	176
1544487300	176
1544488200	176
1544489100	176
1544490000	208
1544490900	208
1544491800	208
1544492700	208
1544493600	200
1544494500	200
1544495400	200
1544496300	200
1544497200	172
1544498100	172
1544499000	172
1544499900	172
1544500800	196
1544501700	196
1544502600	196
1544503500	196
1544504400	280
1544505300	280
1544506200	280
1544507100	280
1544508000	372
1544508900	372
1544509800	372
1544510700	372
1544511600	324
1544512500	324
1544513400	324
1544514300	324
1544515200	176
1544516100	176
1544517000	176
1544517900	176
1544518800	176
1544519700	176
1544520600	176
1544521500	176
1544522400	152
1544523300	152
1544524200	152
1544525100	152
1544526000	136
1544526900	136
1544527800	136
1544528700	136
1544529600	132
1544530500	132
1544531400	132
1544532300	132
1544533200	136
1544534100	136
1544535000	136
1544535900	136
1544536800	136
1544537700	136
1544538600	136
1544539500	136
1544540400	180
1544541300	180
1544542200	180
1544543100	180
1544544000	336
1544544900	336
1544545800	336
1544546700	336
1544547600	652
1544548500	652
1544549400	652
1544550300	652
1544551200	644
1544552100	644
1544553000	644
1544553900	644
1544554800	396
1544555700	396
1544556600	396
1544557500	396
1544558400	364
1544559300	364
1544560200	364
1544561100	364
1544562000	348
1544562900	348
1544563800	348
1544564700	348
1544565600	276
1544566500	276
1544567400	276
1544568300	276
1544569200	184
1544570100	184
1544571000	184
1544571900	184
1544572800	176
1544573700	176
1544574600	176
1544575500	176
1544576400	208
1544577300	208
1544578200	208
1544579100	208
1544580000	200
1544580900	200
1544581800	200
1544582700	200
1544583600	172
1544584500	172
1544585400	172
1544586300	172
1544587200	196
1544588100	196
1544589000	196
1544589900	196
1544590800	280
1544591700	280
1544592600	280
1544593500	280
1544594400	372
1544595300	372
1544596200	372
1544597100	372
1544598000	324
1544598900	324
1544599800	324
1544600700	324
1544601600	176
1544602500	176
1544603400	176
1544604300	176
1544605200	176
1544606100	176
1544607000	176
1544607900	176
1544608800	152
1544609700	152
1544610600	152
1544611500	152
1544612400	136
1544613300	136
1544614200	136
1544615100	136
1544616000	132
1544616900	132
1544617800	132
1544618700	132
1544619600	136
1544620500	136
1544621400	136
1544622300	136
1544623200	136
1544624100	136
1544625000	136
1544625900	136
1544626800	180
1544627700	180
1544628600	180
1544629500	180
1544630400	336
1544631300	336
1544632200	336
1544633100	336
1544634000	652
1544634900	652
1544635800	652
1544636700	652
1544637600	644
1544638500	644
1544639400	644
1544640300	644
1544641200	396
1544642100	396
1544643000	396
1544643900	396
1544644800	364
1544645700	364
1544646600	364
1544647500	364
1544648400	348
1544649300	348
1544650200	348
1544651100	348
1544652000	276
1544652900	276
1544653800	276
1544654700	276
1544655600	184
1544656500	184
1544657400	184
1544658300	184
1544659200	176
1544660100	176
1544661000	176
1544661900	176
1544662800	208
1544663700	208
1544664600	208
1544665500	208
1544666400	200
1544667300	200
1544668200	200
1544669100	200
1544670000	172
1544670900	172
1544671800	172
1544672700	172
1544673600	196
1544674500	196
1544675400	196
1544676300	196
1544677200	280
1544678100	280
1544679000	280
1544679900	280
1544680800	372
1544681700	372
1544682600	372
1544683500	372
1544684400	324
1544685300	324
1544686200	324
1544687100	324
1544688000	176
1544688900	176
1544689800	176
1544690700	176
1544691600	176
1544692500	176
1544693400	176
1544694300	176
1544695200	152
1544696100	152
1544697000	152
1544697900	152
1544698800	136
1544699700	136
1544700600	136
1544701500	136
1544702400	132
1544703300	132
1544704200	132
1544705100	132
1544706000	136
1544706900	136
1544707800	136
1544708700	136
1544709600	136
1544710500	136
1544711400	136
1544712300	136
1544713200	180
1544714100	180
1544715000	180
1544715900	180
1544716800	336
1544717700	336
1544718600	336
1544719500	336
1544720400	652
1544721300	652
1544722200	652
1544723100	652
1544724000	644
1544724900	644
1544725800	644
1544726700	644
1544727600	396
1544728500	396
1544729400	396
1544730300	396
1544731200	364
1544732100	364
1544733000	364
1544733900	364
1544734800	348
1544735700	348
1544736600	348
1544737500	348
1544738400	276
1544739300	276
1544740200	276
1544741100	276
1544742000	184
1544742900	184
1544743800	184
1544744700	184
1544745600	176
1544746500	176
1544747400	176
1544748300	176
1544749200	208
1544750100	208
1544751000	208
1544751900	208
1544752800	200
1544753700	200
1544754600	200
1544755500	200
1544756400	172
1544757300	172
1544758200	172
1544759100	172
1544760000	196
1544760900	196
1544761800	196
1544762700	196
1544763600	280
1544764500	280
1544765400	280
1544766300	280
1544767200	372
1544768100	372
1544769000	372
1544769900	372
1544770800	324
1544771700	324
1544772600	324
1544773500	324
1544774400	176
1544775300	176
1544776200	176
1544777100	176
1544778000	176
1544778900	176
1544779800	176
1544780700	176
1544781600	152
1544782500	152
1544783400	152
1544784300	152
1544785200	136
1544786100	136
1544787000	136
1544787900	136
1544788800	132
1544789700	132
1544790600	132
1544791500	132
1544792400	136
1544793300	136
1544794200	136
1544795100	136
